;qid;NoC;AggDepth;IterDistance;CpQ;IsRelax;FilterDepth;NoAgg;IterCommonMeasures;NoQ;IterCommonFilters;NoF;NoM;IVA;QF;IterRecall;ElapsedTime;ExecTime;RNI;CD;IterPrecision;IterCommonAgg;RQP;ConsTime;IterIdentity;IsRefine;salimLabel
364;dibstudent07--2016-09-24--22-42.log-22;13;0.0350877192982456;1;2;0.0;0;2;1;23;0;0;1;0.000248167379352474;0.0336088774196565;0;684.343;0.125;0.00980442418328464;9;0;1;0.48936170212766;22.438;0;1;0
365;dibstudent07--2016-09-24--22-42.log-24;9;0.0175438596491228;1;3;1.0;0;1;2;25;0;0;2;7.63358778625954e-05;0.0348766482703973;0;716.812;0;0.187863548226901;7;0;1;0.531914893617021;13.078;0;0;0
366;dibstudent07--2016-09-24--22-42.log-25;5;0.0175438596491228;1;5;0.0;0;1;1;26;0;0;1;0;0.0356210251731045;0.555555555555556;729.906;0.016;0.020856074399933;6;1;1;0.553191489361702;3.797;0;0;0
367;dibstudent07--2016-09-24--22-42.log-26;9;0.0175438596491228;1;2;0.0;0;1;1;27;0;0;2;0;0.0367988791334;1;733.718;0.015;0.187863548226901;5;0.555555555555556;1;0.574468085106383;8.453;0;0;1
368;dibstudent07--2016-09-24--22-42.log-27;9;0.0175438596491228;0;2;0.0;0;1;2;28;0;0;2;0;0.0377263412051141;1;742.187;0.016;0.187863548226901;4;1;1;0.595744680851064;8.453;1;0;1
369;dibstudent07--2016-09-24--22-42.log-28;9;0.0175438596491228;0;2;0.0;0;1;2;29;0;0;2;0;0.0386321038111236;1;750.671;0.031;0.187863548226901;3;1;1;0.617021276595745;52.594;1;0;1
370;dibstudent07--2016-09-24--22-42.log-3;125;0.0701754385964912;2;0;0.0;0;3;1;4;0;0;1;0.00301837587231063;0.0530792606058998;0;75.359;0.422;0.231013694269651;4;0;2;0.0851063829787234;4.75;0;1;1
371;dibstudent07--2016-09-24--22-42.log-30;18;0.0350877192982456;0;2;0.0;0;2;2;31;0;0;2;0;0.038433976627183;1;806.578;0.063;0.144258727631029;1;1;2;0.659574468085106;6.297;1;0;1
372;dibstudent07--2016-09-24--22-42.log-34;40;0.0526315789473684;0;0;0.0;0.175438596491228;2;2;35;5;5;2;0;0.0419916016796641;1;833.5;0.11;0.124663820658495;0;1;2;0.74468085106383;32.484;1;0;1
373;dibstudent07--2016-09-24--22-42.log-36;17;0.0526315789473684;2;0;0.0;0;2;2;37;0;0;2;0.000323957618720939;0.0414871227334856;0;891.843;0.187;0.161491144384881;0;0;1;0.787234042553192;6.282;0;1;0
374;dibstudent07--2016-09-24--22-42.log-38;3138;0.12280701754386;1;2;0.0;0;3;2;39;0;0;3;0.0190959111015212;0.0413855017037031;1;942.359;0.031;0.229081921196841;3;0.661567877629063;3;0.829787234042553;27.187;0;0;1
375;dibstudent07--2016-09-24--22-42.log-39;2122;0.12280701754386;1;1;0.0;0;3;2;40;0;0;2;0;0.0412550614803554;0.676226896112173;969.578;0.032;0.199031093664329;2;1;3;0.851063829787234;33.281;0;0;1
376;dibstudent07--2016-09-24--22-42.log-4;125;0.0701754385964912;0;0;0.0;0;3;1;5;0;0;1;0;0.0623052959501558;1;80.25;0.141;0.231013694269651;3;1;3;0.106382978723404;5.531;1;0;1
377;dibstudent07--2016-09-24--22-42.log-40;2122;0.12280701754386;0;1;0.0;0;3;2;41;0;0;2;0;0.0408818514493115;1;1002.89;0.031;0.199031093664329;1;1;3;0.872340425531915;3.141;1;0;1
378;dibstudent07--2016-09-24--22-42.log-43;138;0.0701754385964912;2;0;0.0;0;2;2;44;0;0;2;0.00243403414702977;0.0426518186638542;0;1031.609;0.297;0.611526446531033;2;0;1;0.936170212765957;12.859;0;1;1
379;dibstudent07--2016-09-24--22-42.log-44;138;0.0701754385964912;0;0;0.0;0;2;2;45;0;0;2;0;0.0430828147438966;1;1044.5;0.032;0.611526446531033;1;1;2;0.957446808510638;2.39;1;0;1
380;dibstudent07--2016-09-24--22-42.log-45;138;0.0701754385964912;0;0;0.0;0;2;2;46;0;0;2;0;0.0439376963465806;1;1046.937;0.047;0.611526446531033;0;1;2;0.978723404255319;17.859;1;0;1
381;dibstudent07--2016-09-24--22-42.log-5;125;0.0701754385964912;0;0;0.0;0;3;1;6;0;0;1;0;0.069856793573175;1;85.89;0.109;0.231013694269651;2;1;3;0.127659574468085;11.594;1;0;1
382;dibstudent07--2016-09-24--22-42.log-6;5572;0.0701754385964912;0;0;0.0;0;3;1;7;0;0;1;0.116239863422962;0.0712359436218389;1;98.265;0.781;0.251144778016996;1;0.0224335965541996;3;0.148936170212766;24.891;1;0;1
383;dibstudent07--2016-09-24--22-42.log-7;5572;0.0701754385964912;0;0;0.0;0;3;1;8;0;0;1;0;0.0649008234291973;1;123.265;0.109;0.251144778016996;0;1;3;0.170212765957447;67.953;1;0;1
384;dibstudent07--2016-09-24--22-42.log-8;5472;0.0701754385964912;2;2;0.0;0;3;0;9;0;0;1;0.10456317358404;0.0468254917977347;0;192.203;0.985;0.00303394010078695;3;0;3;0.191489361702128;60.765;0;0;0
385;dibstudent07--2016-09-25--23-00.log-0;193;0.0857142857142857;0;0;0.0;0;3;0;1;0;0;1;0.0033848366334029;1;1;0.453;0.453;0.415680535721747;1;0.5;0;0.0204081632653061;3.875;0;0;1
386;dibstudent07--2016-09-25--23-00.log-1;193;0.0857142857142857;0;0;0.0;0;3;1;2;0;0;1;0;0.460511167395809;1;4.343;0.015;0.415680535721747;0;1;3;0.0408163265306122;97.375;1;0;1
387;dibstudent07--2016-09-25--23-00.log-10;2644;0.0857142857142857;12;1;0.0;0;2;1;11;0;0;1;0.0441004770323915;0.0423946012402348;0;259.467;82.061;0.30437178309073;2;0;0;0.224489795918367;10.381;0;0;0
388;dibstudent07--2016-09-25--23-00.log-11;2644;0.0857142857142857;0;1;0.0;0;2;1;12;0;0;1;0;0.0442005230395226;1;271.49;1.642;0.30437178309073;1;1;2;0.244897959183673;2.151;1;0;0
389;dibstudent07--2016-09-25--23-00.log-12;2249;0.1;1;0;0.0;0;2;1;13;0;0;1;0;0.04535131571144;0.850605143721634;286.651;13.01;0.232260627373516;0;1;1;0.26530612244898;20.692;0;1;0
390;dibstudent07--2016-09-25--23-00.log-13;312;0.0714285714285714;4;1;0.0;0;2;1;14;0;0;1;0.0051770484186772;0.0447792224407875;0;312.645;5.302;0.15925922007917;2;0;1;0.285714285714286;4.423;0;0;0
391;dibstudent07--2016-09-25--23-00.log-14;312;0.0714285714285714;0;1;0.0;0;2;1;15;0;0;1;0;0.0471807904984179;1;317.926;0.858;0.15925922007917;1;1;2;0.306122448979592;11.81;1;0;0
392;dibstudent07--2016-09-25--23-00.log-2;193;0.128571428571429;3;0;0.0;0;4;1;3;0;0;1;0.00337341816402153;0.029434273267793;0;101.922;0.204;0.415680535721747;1;0;3;0.0612244897959184;2.906;0;1;1
393;dibstudent07--2016-09-25--23-00.log-3;193;0.128571428571429;0;0;0.0;0;4;1;4;0;0;1;0;0.038123558452946;1;104.922;0.094;0.415680535721747;0;1;4;0.0816326530612245;2.703;1;0;1
394;dibstudent07--2016-09-25--23-00.log-31;17;0.0428571428571429;46;0;0.0;2.01428571428571;1;1;32;1;47;1;0;0.0396689625078718;1;806.676;0.014;0.149995218068079;0;0.0588235294117647;1;0.653061224489796;35.369;0;1;0
395;dibstudent07--2016-09-25--23-00.log-32;1;0.0428571428571429;46;3;1.0;0.0428571428571429;1;1;33;1;1;1;0;0.039189978766157;0.0588235294117647;842.052;0.007;0;1;1;1;0.673469387755102;35.605;0;0;0
396;dibstudent07--2016-09-25--23-00.log-4;49;0.0857142857142857;3;0;1.0;0;3;1;5;0;0;1;0.00085573077661934;0.0464106038947779;0;107.734;0.109;0.360666186017642;0;0;3;0.102040816326531;9.75;0;0;1
397;dibstudent07--2016-09-25--23-00.log-44;17;0.0714285714285714;46;0;0.0;2.04285714285714;2;1;45;2;48;1;0;0.0445962699679799;1;1009.053;0.01;0.155881112677739;4;0.0588235294117647;2;0.918367346938776;3.02;0;1;0
398;dibstudent07--2016-09-25--23-00.log-5;49;0.0428571428571429;3;0;1.0;0;2;1;6;0;0;1;0.000854999127551911;0.0510299545833404;0;117.578;0.094;0.360666186017642;0;0;2;0.122448979591837;2.812;0;0;1
399;dibstudent07--2016-09-25--23-00.log-6;49;0.0857142857142857;3;0;0.0;0;3;1;7;0;0;1;0;0.0581366377090843;0;120.406;0.016;0.360666186017642;3;0;2;0.142857142857143;4.375;0;1;1
400;dibstudent07--2016-09-25--23-00.log-7;49;0.0857142857142857;0;0;0.0;0;3;1;8;0;0;1;0;0.0641123247930374;1;124.781;0;0.360666186017642;2;1;3;0.163265306122449;7.687;1;0;1
401;dibstudent07--2016-09-25--23-00.log-8;49;0.0857142857142857;0;0;0.0;0;3;1;9;0;0;1;0;0.0679327314996528;1;132.484;0.016;0.360666186017642;1;1;3;0.183673469387755;2.531;1;0;1
402;dibstudent07--2016-09-25--23-00.log-9;49;0.0857142857142857;0;0;0.0;0;3;1;10;0;0;1;0;0.0739371534195934;1;135.25;0.235;0.360666186017642;0;1;3;0.204081632653061;42.156;1;0;1
403;dibstudent07--2016-09-26--00-34.log-0;2;0.0175438596491228;0;2;0.0;0;1;0;1;0;0;1;0;1;1;0.025;0.025;0.000109651399301303;1;0.5;0;0.0196078431372549;6.905;0;0;0
404;dibstudent07--2016-09-26--00-34.log-11;322;0.087719298245614;1;3;0.0;0;3;1;12;0;0;1;0;0.0972865168994787;0;123.347;0.177;0.152948206443002;5;0;2;0.235294117647059;21.225;0;1;1
405;dibstudent07--2016-09-26--00-34.log-12;322;0.087719298245614;0;3;0.0;0;3;1;13;0;0;1;0;0.0898665136631665;1;144.659;0.087;0.152948206443002;4;1;3;0.254901960784314;6.146;1;0;1
406;dibstudent07--2016-09-26--00-34.log-19;28;0.087719298245614;3;3;0.0;0.0175438596491228;3;1;20;1;1;1;0;0.0963006119903892;0;207.683;0.071;0.125607398792674;3;0;2;0.392156862745098;18.063;0;1;1
407;dibstudent07--2016-09-26--00-34.log-2;322;0.087719298245614;3;9;0.0;0;3;1;3;0;0;1;0.0050433856467124;0.0541711809317443;0;55.38;0.382;0.152948206443003;14;0;2;0.0588235294117647;5.051;0;1;1
408;dibstudent07--2016-09-26--00-34.log-20;62;0.087719298245614;1;0;0.0;0.0350877192982456;3;1;21;1;2;1;0;0.0929849497217093;1;225.843;0.097;0.0801140537843601;2;0.451612903225806;3;0.411764705882353;6.254;0;1;1
409;dibstudent07--2016-09-26--00-34.log-21;62;0.087719298245614;0;0;0.0;0.0350877192982456;3;1;22;2;2;1;0;0.0947014536673138;1;232.309;0.212;0.0801140537843601;1;1;3;0.431372549019608;74.115;1;0;1
410;dibstudent07--2016-09-26--00-34.log-22;62;0.087719298245614;0;0;0.0;0.0350877192982456;3;1;23;2;2;1;0;0.0750356419299167;1;306.521;0.097;0.0801140537843601;0;1;3;0.450980392156863;9.817;1;0;1
411;dibstudent07--2016-09-26--00-34.log-28;88;0.087719298245614;1;0;0.0;0.526315789473684;3;1;29;8;8;1;0.000812715877655002;0.0326450848884776;0;888.342;0.122;0.198451329175131;0;0;2;0.568627450980392;87.444;0;1;1
412;dibstudent07--2016-09-26--00-34.log-29;50;0.087719298245614;5;3;0.0;0.614035087719298;3;1;30;8;13;1;0;0.0307402246085745;0.568181818181818;975.92;0.134;0.119929244618881;1;1;3;0.588235294117647;13.966;0;1;1
413;dibstudent07--2016-09-26--00-34.log-3;322;0.087719298245614;0;9;0.0;0;3;1;4;0;0;1;0;0.0659880891499084;1;60.617;0.186;0.152948206443002;13;1;3;0.0784313725490196;8.99;1;0;1
414;dibstudent07--2016-09-26--00-34.log-30;50;0.087719298245614;0;3;0.0;0.614035087719298;3;1;31;13;13;1;0;0.0313124038532438;1;990.023;0.137;0.119929244618881;0;1;3;0.607843137254902;66.722;1;0;1
415;dibstudent07--2016-09-26--00-34.log-31;88;0.12280701754386;2;0;0.0;0.614035087719298;4;1;32;13;13;1;0.00137347629972999;0.0302648266913073;0;1057.333;0.588;0.152612083313353;0;0;3;0.627450980392157;6.719;0;1;1
416;dibstudent07--2016-09-26--00-34.log-32;50;0.087719298245614;2;3;1.0;0.614035087719298;3;1;33;13;13;1;0;0.0310067030854488;0;1064.286;0.234;0.119929244618881;5;0;3;0.647058823529412;6.004;0;0;1
417;dibstudent07--2016-09-26--00-34.log-33;73;0.105263157894737;1;4;0.0;0.614035087719298;4;1;34;13;13;1;0.0011380643552008;0.0317504785917729;0;1070.85;0.56;0.140565203513155;4;0;3;0.666666666666667;10.397;0;1;1
418;dibstudent07--2016-09-26--00-34.log-34;73;0.105263157894737;0;4;0.0;0.614035087719298;4;1;35;13;13;1;0;0.0323512420566147;1;1081.875;0.628;0.140565203513155;3;1;4;0.686274509803922;4.412;1;0;1
419;dibstudent07--2016-09-26--00-34.log-35;50;0.087719298245614;1;1;1.0;0.614035087719298;3;1;36;13;13;1;0;0.0331362951044806;0;1086.422;0.135;0.119929244618881;2;0;3;0.705882352941177;19.617;0;0;1
420;dibstudent07--2016-09-26--00-34.log-36;148;0.105263157894737;1;3;0.0;0.614035087719298;4;1;37;13;13;1;0.00230199713805761;0.0334349635739627;0;1106.626;0.587;0.118434583189637;1;0;3;0.725490196078431;47.643;0;1;1
421;dibstudent07--2016-09-26--00-34.log-37;50;0.087719298245614;1;0;1.0;0.614035087719298;3;1;38;13;13;1;0;0.0329173903439434;0;1154.405;0.136;0.119929244618881;0;0;3;0.745098039215686;13.281;0;0;1
422;dibstudent07--2016-09-26--00-34.log-38;16;0.140350877192982;3;0;0.0;0.614035087719298;4;1;39;13;13;1;0.000248802637307955;0.033385580339831;0;1168.169;0.483;0.139970955111299;0;0;3;0.764705882352941;10.864;0;1;1
423;dibstudent07--2016-09-26--00-34.log-4;322;0.087719298245614;0;9;0.0;0;3;1;5;0;0;1;0;0.0717885396775259;1;69.649;0.042;0.152948206443003;12;1;3;0.0980392156862745;11.265;1;0;1
424;dibstudent07--2016-09-26--00-34.log-42;94;0.12280701754386;2;0;0.0;0.614035087719298;4;1;43;13;13;1;0.00145844969900081;0.0356587540167928;0;1205.875;0.585;0.132721367766441;3;0;3;0.843137254901961;4.867;0;1;1
425;dibstudent07--2016-09-26--00-34.log-43;94;0.12280701754386;0;0;0.0;0.614035087719298;4;1;44;13;13;1;0;0.0363198424379199;1;1211.459;0.717;0.132721367766441;2;1;4;0.862745098039216;7.663;1;0;1
426;dibstudent07--2016-09-26--00-34.log-44;94;0.12280701754386;0;0;0.0;0.614035087719298;4;1;45;13;13;1;0;0.0369007926290257;1;1219.486;0.364;0.132721367766441;1;1;4;0.882352941176471;9.609;1;0;1
427;dibstudent07--2016-09-26--00-34.log-45;94;0.12280701754386;0;0;0.0;0.614035087719298;4;1;46;13;13;1;0;0.0374103878887936;1;1229.605;0.51;0.132721367766441;0;1;4;0.901960784313726;95.367;1;0;1
428;dibstudent07--2016-09-26--00-34.log-48;12;0.175438596491228;3;0;0.0;1.10526315789474;5;1;49;21;21;1;0.000186046511627907;0.0349479774392975;0;1402.084;1.318;0.17484238973516;0;0;4;0.96078431372549;5.188;0;1;1
429;dibstudent07--2016-09-26--00-34.log-50;45;0.140350877192982;1;0;0.0;0.578947368421053;5;1;51;11;11;1;0.000697188008366256;0.0360610067384587;0;1414.27;0.302;0.0990990425768157;0;0;4;1;0;0;1;1
430;dibstudent09--2016-09-23--15-07.log-1;4;0.0142857142857143;1;1;0.0;0;1;1;2;0;0;2;3.09851735944351e-05;0.16;1;12.5;0.062;0.500330140729727;0;0.5;1;0.0289855072463768;31.469;0;0;1
431;dibstudent09--2016-09-23--15-07.log-10;189;0.0857142857142857;2;0;0.0;0.1;3;2;11;2;2;2;0.00291801760074108;0.0292152259133742;0;376.516;0.625;0.415451737971371;0;0;2;0.159420289855072;236.781;0;1;1
432;dibstudent09--2016-09-23--15-07.log-11;2;0.0142857142857143;8;2;0.0;0;1;1;12;0;0;1;0;0.0195658660422981;0;613.313;0.016;0.001532428523631;0;0;1;0.173913043478261;4.25;0;0;0
433;dibstudent09--2016-09-23--15-07.log-15;68;0.0571428571428571;3;3;0.0;0;2;2;16;0;0;2;0.000462962962962963;0.024545185385183;0;651.859;0.078;0.174614037931479;7;0;1;0.231884057971014;14.329;0;1;1
434;dibstudent09--2016-09-23--15-07.log-16;4;0.0571428571428571;1;4;0.0;0.0428571428571429;2;2;17;0;1;2;0;0.0255165602476007;0.0588235294117647;666.234;0.046;0.402118157055507;6;1;2;0.246376811594203;30.657;0;1;1
435;dibstudent09--2016-09-23--15-07.log-17;64;0.0714285714285714;1;2;0.0;0.0428571428571429;3;2;18;1;1;2;0.000986679822397632;0.0258197409132442;0;697.141;0.25;0.18055073608471;5;0;2;0.260869565217391;1.734;0;1;1
436;dibstudent09--2016-09-23--15-07.log-18;64;0.0714285714285714;0;2;0.0;0.0428571428571429;3;2;19;1;1;2;0;0.0271792384949568;1;699.063;0.188;0.18055073608471;4;1;3;0.27536231884058;2.234;1;0;1
437;dibstudent09--2016-09-23--15-07.log-19;4;0.0571428571428571;1;2;1.0;0.0428571428571429;2;2;20;1;1;2;0;0.0285185877024998;0;701.297;0;0.402118157055507;3;0;2;0.289855072463768;2.875;0;0;1
438;dibstudent09--2016-09-23--15-07.log-2;68;0.0571428571428571;3;1;0.0;0;2;2;3;0;0;2;0.000526470633777736;0.0679640243764301;0;44.141;0.172;0.181103514957325;4;0;1;0.0434782608695652;3.172;0;1;1
439;dibstudent09--2016-09-23--15-07.log-20;4;0.0714285714285714;1;1;0.0;0.0428571428571429;3;2;21;1;1;2;6.16636862551643e-05;0.0297978006385243;0;704.75;0.578;0.402118157055505;2;0;2;0.304347826086957;16.875;0;1;1
440;dibstudent09--2016-09-23--15-07.log-21;4;0.0571428571428571;1;1;1.0;0.0428571428571429;2;2;22;1;1;2;0;0.0304860727148264;0;721.641;0.016;0.402118157055507;1;0;2;0.318840579710145;4.703;0;0;1
441;dibstudent09--2016-09-23--15-07.log-23;2;0;4;6;1.0;0;0;2;24;0;0;2;1.54154462771697e-05;0.032563743527956;0;737.016;0.016;0.947812523191766;7;0;0;0.347826086956522;4.718;0;0;0
442;dibstudent09--2016-09-23--15-07.log-28;30;0.0142857142857143;0;1;0.0;0;1;2;29;0;0;2;0.000277349768875193;0.0383209605082681;1;756.766;0.063;0.437535313931254;2;0.4;1;0.420289855072464;10.515;1;0;1
443;dibstudent09--2016-09-23--15-07.log-29;30;0.0142857142857143;0;1;0.0;0;1;2;30;0;0;2;0;0.0390982891891927;1;767.297;0.016;0.437535313931254;1;1;1;0.434782608695652;2.156;1;0;1
444;dibstudent09--2016-09-23--15-07.log-3;68;0.0571428571428571;0;1;0.0;0;2;2;4;0;0;2;0;0.0844880027036161;1;47.344;0.031;0.181103514957325;3;1;2;0.0579710144927536;4.547;1;0;1
445;dibstudent09--2016-09-23--15-07.log-31;719;0.0714285714285714;3;3;0.0;0;2;2;32;0;0;2;0.0109571922766272;0.0401529324815893;0;796.953;0.937;0.294503626375945;5;0;1;0.463768115942029;6.235;0;1;1
446;dibstudent09--2016-09-23--15-07.log-32;26;0.0714285714285714;1;2;0.0;0.0428571428571429;2;2;33;0;1;2;0;0.0410623450829708;0.0361613351877608;803.656;0.468;0.529463928320171;4;1;2;0.478260869565217;10.125;0;1;1
447;dibstudent09--2016-09-23--15-07.log-33;26;0.0714285714285714;0;2;0.0;0.0428571428571429;2;2;34;1;1;2;0;0.0417786395646174;1;813.813;0.032;0.529463928320171;3;1;2;0.492753623188406;2.296;1;0;1
448;dibstudent09--2016-09-23--15-07.log-34;26;0.0714285714285714;0;2;0.0;0.0428571428571429;2;2;35;1;1;2;0;0.0428847466307905;1;816.141;0.032;0.529463928320171;2;1;2;0.507246376811594;23.25;1;0;1
449;dibstudent09--2016-09-23--15-07.log-35;6;0.0714285714285714;1;0;0.0;0.0714285714285714;2;2;36;1;2;2;0;0.042881084796154;0.230769230769231;839.531;0.14;0.367494645041716;1;1;2;0.521739130434783;23.032;0;1;1
450;dibstudent09--2016-09-23--15-07.log-36;2;0.0714285714285714;0;0;0.0;0.0714285714285714;2;2;37;2;2;2;0;0.0428946715543406;0.333333333333333;862.578;0.015;0.683027037548044;0;1;2;0.536231884057971;1.531;1;0;1
451;dibstudent09--2016-09-23--15-07.log-37;2;0.0428571428571429;3;2;1.0;0.0428571428571429;1;2;38;1;1;2;3.04780481857942e-05;0.0439727276514398;0;864.172;0.063;0.983036859030391;21;0;1;0.550724637681159;8.344;0;0;0
452;dibstudent09--2016-09-23--15-07.log-39;2;0.0428571428571429;1;1;1.0;0.0428571428571429;1;2;40;1;1;2;0;0.0369200551585624;0;1083.422;0.016;0.983036859030391;19;0;1;0.579710144927536;22.531;0;0;0
453;dibstudent09--2016-09-23--15-07.log-40;12;0.0571428571428571;1;3;0.0;0.0428571428571429;2;2;41;1;1;2;9.14118561177385e-05;0.0370563853574857;0;1106.422;0.469;0.37247545044579;18;0;1;0.594202898550725;6.422;0;1;1
454;dibstudent09--2016-09-23--15-07.log-41;24;0.0714285714285714;1;2;0.0;0.0428571428571429;3;2;42;1;1;2;0.000365513775300407;0.037722088797797;0;1113.406;0.562;0.316881033929481;17;0;2;0.608695652173913;15;0;1;1
455;dibstudent09--2016-09-23--15-07.log-42;24;0.0714285714285714;0;2;0.0;0.0428571428571429;3;2;43;1;1;2;0;0.0381063112913431;1;1128.422;0.016;0.316881033929481;16;1;3;0.623188405797101;2.156;1;0;1
456;dibstudent09--2016-09-23--15-07.log-43;24;0.0714285714285714;0;2;0.0;0.0428571428571429;3;2;44;1;1;2;0;0.0389138438652767;1;1130.703;0.125;0.316881033929481;15;1;3;0.63768115942029;6.11;1;0;1
457;dibstudent09--2016-09-23--15-07.log-45;12;0.0714285714285714;0;1;0.0;0.0428571428571429;3;1;46;1;1;1;0;0.0390419777647449;1;1178.219;0.031;0.0145304466767942;13;1;3;0.666666666666667;1.703;1;0;1
458;dibstudent09--2016-09-23--15-07.log-49;32;0.0857142857142857;1;1;0.0;0.0428571428571429;4;1;50;1;1;1;0.00048698087078267;0.0417237238590439;0;1198.359;1.515;0.0315336283644426;9;0;3;0.72463768115942;15.125;0;1;1
459;dibstudent09--2016-09-23--15-07.log-5;2;0.0571428571428571;1;3;0.0;0.0428571428571429;2;1;6;0;1;1;0;0.0516546713041083;0.0588235294117647;116.156;0.047;0.00915240933274364;1;1;2;0.0869565217391304;18.641;0;1;1
460;dibstudent09--2016-09-23--15-07.log-50;64;0.0857142857142857;1;3;0.0;0.0428571428571429;4;1;51;1;1;2;0.000486743835845641;0.0419753086419753;1;1215;1.516;0.0850640684785198;8;0.5;4;0.739130434782609;2.031;0;0;1
461;dibstudent09--2016-09-23--15-07.log-51;32;0.0857142857142857;1;1;0.0;0.0428571428571429;4;1;52;1;1;1;0;0.0427247197011899;0.5;1217.094;0.063;0.00971999028808723;7;1;4;0.753623188405797;13.047;0;0;1
462;dibstudent09--2016-09-23--15-07.log-54;12;0.0857142857142857;1;1;0.0;0.0571428571428571;4;1;55;1;2;1;0;0.043975268309103;0.375;1250.703;0.422;0.0207218915246612;4;1;4;0.797101449275362;6.891;0;1;1
463;dibstudent09--2016-09-23--15-07.log-55;8;0.0857142857142857;1;3;0.0;0.0857142857142857;4;1;56;2;3;1;0;0.0445245179028316;0.666666666666667;1257.734;0.14;0.0256179433237415;3;1;4;0.811594202898551;16.016;0;1;1
464;dibstudent09--2016-09-23--15-07.log-57;16;0.0857142857142857;0;0;0.0;0.0857142857142857;4;2;58;3;3;2;0;0.0421282004721264;1;1376.75;0.047;0.568663811561176;1;1;4;0.840579710144927;2.922;1;0;1
465;dibstudent09--2016-09-23--15-07.log-58;16;0.0857142857142857;0;0;0.0;0.0857142857142857;4;2;59;3;3;2;0;0.0427623305905043;1;1379.719;0.047;0.568663811561176;0;1;4;0.855072463768116;1.875;1;0;1
466;dibstudent09--2016-09-23--15-07.log-59;8;0.1;2;0;0.0;0.0714285714285714;4;2;60;2;2;2;0;0.0434231952234485;0.5;1381.75;0.156;0.386830752750522;0;1;3;0.869565217391304;2.719;0;0;1
467;dibstudent09--2016-09-23--15-07.log-6;98;0.0571428571428571;0;3;0.0;0.0428571428571429;2;1;7;1;1;1;0;0.0497501830096018;1;140.703;5.906;0.0834935993592977;0;0.0204081632653061;2;0.101449275362319;95.891;1;0;1
468;dibstudent09--2016-09-23--15-07.log-61;12;0.0714285714285714;1;3;0.0;0.0428571428571429;3;2;62;1;1;3;6.08244757690495e-05;0.0443213296398892;1;1398.875;0.391;0.608648630002028;7;0.666666666666667;3;0.898550724637681;7.766;0;0;1
469;dibstudent09--2016-09-23--15-07.log-62;8;0.0714285714285714;1;2;0.0;0.0428571428571429;3;2;63;1;1;2;0;0.0447865600509572;0.666666666666667;1406.672;0.031;0.53588522498219;6;1;3;0.91304347826087;6.109;0;0;0
470;dibstudent09--2016-09-23--15-07.log-63;4;0.0714285714285714;1;3;0.0;0.0428571428571429;3;1;64;1;1;1;0;0.045290207620219;0.5;1413.109;0.328;0.304880688941699;5;1;3;0.927536231884058;4.344;0;0;0
471;dibstudent09--2016-09-23--15-07.log-65;4;0.0714285714285714;1;2;0.0;0.0428571428571429;3;1;66;1;1;1;0;0.0460994294846363;0.5;1431.688;0.047;0.304880688941699;3;1;3;0.956521739130435;7.656;0;0;1
472;dibstudent09--2016-09-23--15-07.log-67;8;0.0714285714285714;0;1;0.0;0.0428571428571429;3;2;68;1;1;2;0;0.0464173644630023;1;1464.969;0.063;0.533040849944901;1;1;3;0.985507246376812;4.875;1;0;1
473;dibstudent09--2016-09-23--15-07.log-68;4;0.0714285714285714;1;0;0.0;0.0571428571428571;3;2;69;1;2;2;0;0.0469357741749847;0.5;1470.094;0.25;0.529174566684877;0;1;3;1;0;0;1;1
474;dibstudent09--2016-09-23--15-07.log-7;18;0.0571428571428571;8;1;0.0;0.5;2;1;8;1;9;1;0;0.0337997701615629;0.183673469387755;236.688;0.094;0.197769685635205;1;1;2;0.115942028985507;22.343;0;1;1
475;dibstudent09--2016-09-23--15-07.log-8;36;0.0571428571428571;1;0;0.0;0.5;2;1;9;9;9;2;0;0.0347405843366285;1;259.063;0.032;0.627991041751587;0;0.5;2;0.130434782608696;57.421;0;0;1
476;dibstudent10--2016-09-27--03-32.log-0;64;0.0571428571428571;0;0;0.0;0.0285714285714286;4;0;1;0;2;1;0.000904120813143656;1;1;0.25;0.25;0.0324211129105038;5;0.5;0;0.05;17.719;0;0;1
477;dibstudent10--2016-09-27--03-32.log-1;64;0.0571428571428571;0;0;0.0;0.0285714285714286;4;1;2;2;2;1;0;0.10756157900398;1;18.594;0.625;0.0324211129105038;4;1;4;0.1;6.375;1;0;1
478;dibstudent10--2016-09-27--03-32.log-10;16;0.0428571428571429;0;1;0.0;0.0142857142857143;3;1;11;1;1;1;0;0.0290524925718059;1;378.625;0.047;0.00449756267329859;2;1;3;0.55;9.797;1;0;1
479;dibstudent10--2016-09-27--03-32.log-12;158;0.0571428571428571;1;0;0.0;0.0285714285714286;4;1;13;1;2;1;0.000676885761425973;0.0326812995090263;1;397.781;0.312;0.0391565358434948;0;0.493670886075949;4;0.65;21.578;0;1;1
480;dibstudent10--2016-09-27--03-32.log-13;64;0.0571428571428571;2;1;0.0;0.0571428571428571;4;1;14;2;4;1;0;0.0333556498514482;0.40506329113924;419.719;0.36;0.0324211129105038;6;1;4;0.7;3.953;0;1;1
481;dibstudent10--2016-09-27--03-32.log-14;64;0.0571428571428571;0;1;0.0;0.0571428571428571;4;1;15;4;4;1;0;0.0353682661768555;1;424.109;0.437;0.0324211129105038;5;1;4;0.75;12.078;1;0;1
